expense_id,expense_date,exp_cat_id,amount,description
26382,2025-06-18,15,5906.06,Miscellaneous expense syndicate dot-com e-tailers
3047,,14,52036.46,Events expense productize real-time niches
9246,2024-11-03,8,1688860.71,PAYROLL EXPENSE TRANSITION OUT-OF-THE-BOX METHODOLOGIES
10532,2026-02-22,14,197746.71,Events expense target bricks-and-clicks partnerships
22313,2024-06-10,10,997587.48,Taxes expense e-enable magnetic web-readiness
16970,2025-04-13,5,96881.75,Software expense productize rich content
38209,2024-01-22,10,227010.29,Taxes expense engineer collaborative synergies
16737,2024-10-22,8,962214.05,Payroll expense envisioneer open-source metrics
25368,2025-01-11,12,,R&D expense envisioneer revolutionary content
6461,2026-01-03,14,85504.25,Events expense orchestrate cross-platform relationships
1968,2024-09-29,11,21254.94,Logistics expense orchestrate sticky e-services
25230,2024-06-12,12,,R&D expense cultivate turn-key vortals
19497,2024-03-18,2,17120.92,Utilities expense incentivize efficient action-items
14548,2024-06-18,13,,Training expense utilize enterprise solutions
10296,2024-06-11,10,425688.16,Taxes expense optimize strategic solutions
19734,2024-03-26,4,206330.01,Marketing expense maximize back-end e-business
2835,2024-05-02,12,338587.47,R&D expense scale open-source e-markets
17233,2024-10-20,6,35378.49,Travel expense repurpose enterprise e-services
8184,2026-02-04,7,8297.96,Office Supplies expense whiteboard B2B niches
14790,2024-04-13,10,808281.36,Taxes expense orchestrate killer networks
34501,2024-12-21,9,106523.62,insurance expense re-intermediate virtual functionalities
21553,2025-04-18,10,430464.75,Taxes expense re-contextualize scalable solutions
17294,2025-11-21,1,426833.76,Rent expense redefine end-to-end convergence
22498,2025-07-28,7,9363.39,Office Supplies expense optimize turn-key e-commerce
29700,2024-07-23,4,334486.31,Marketing expense drive intuitive ROI
28571,2025-11-18,11,19841.96,Logistics expense revolutionize e-business e-tailers
6068,2024-01-24,11,69190.74,Logistics expense mesh strategic e-business
18247,2025-05-28,10,550802.1,Taxes expense reinvent mission-critical architectures
25055,2024-08-03,14,119790.05,Events expense engineer innovative supply-chains
36763,2024-07-16,6,25158.78,Travel expense strategize dynamic metrics
30142,2025-08-18,2,36770.83,utilities expense revolutionize world-class metrics
13306,2025-10-06,11,48733.71,Logistics expense revolutionize cutting-edge ROI
27806,2024-12-26,10,574177.88,Taxes expense maximize magnetic technologies
12768,2024-11-20,15,9594.71,Miscellaneous expense matrix interactive infrastructures
11268,2025-10-14,10,,Taxes expense embrace magnetic channels
8936,2024-11-06,1,184159.74,Rent expense iterate one-to-one functionalities
137,2024-02-14,14,66538.62,Events expense harness impactful supply-chains
20895,2024-04-10,13,5319.58,training expense iterate extensible deliverables
620,2025-01-14,15,9487.99,Miscellaneous expense seize cross-media mindshare
24375,2025-09-17,13,,Training expense target distributed communities
4292,2025-07-19,7,9941.36,Office Supplies expense architect distributed relationships
36350,2024-04-03,12,265455.93,R&D expense incubate open-source portals
3592,2024-12-15,7,9779.22,Office Supplies expense productize ubiquitous bandwidth
39140,2025-07-21,1,409017.23,Rent expense re-contextualize dot-com e-markets
11278,2025-08-18,9,26725.45,INSURANCE EXPENSE HARNESS SYNERGISTIC CONTENT
218,2025-12-06,3,17095.12,Maintenance expense engage granular e-services
8603,2025-03-17,4,126990.9,MARKETING EXPENSE INTEGRATE ONE-TO-ONE EYEBALLS
34607,2025-05-18,9,64652.77,Insurance expense brand value-added markets
17868,2026-02-06,12,196656.08,R&D expense mesh intuitive ROI
13981,2024-04-26,12,270897.75,R&D expense transition synergistic synergies
24142,2024-06-09,7,2792.35,Office Supplies expense enhance enterprise supply-chains
19801,2024-03-03,10,907768.12,Taxes expense maximize customized paradigms
29597,2025-06-06,9,23646.47,Insurance expense scale best-of-breed e-services
11138,2024-08-13,10,964406.03,Taxes expense e-enable cutting-edge portals
38743,2024-05-07,7,537.27,Office Supplies expense morph open-source bandwidth
35019,2024-04-26,14,,Events expense brand cross-media ROI
5269,2024-10-25,5,39154.34,Software expense architect enterprise e-services
29860,2025-03-26,4,251679.57,Marketing expense deploy 24/365 platforms
35416,2024-10-24,2,7653.97,Utilities expense enable one-to-one web-readiness
27001,2024-02-21,6,32466.72,Travel expense seize bleeding-edge platforms
11765,2024-03-13,11,57525.62,Logistics expense streamline dot-com models
35390,2024-01-19,1,111207.48,Rent expense cultivate visionary mindshare
9637,2024-08-02,13,956.07,Training expense morph one-to-one platforms
13381,2025-10-27,9,33988.96,Insurance expense strategize front-end markets
17001,2025-10-10,3,48186.4,Maintenance expense envisioneer robust supply-chains
38175,2024-05-29,10,364525.27,Taxes expense extend virtual technologies
7974,2024-08-05,2,17604.94,Utilities expense facilitate strategic deliverables
9077,2024-12-25,10,675421.56,Taxes expense re-contextualize vertical niches
1769,2025-04-25,1,458342.81,Rent expense reinvent global users
9749,2025-01-22,7,8532.62,Office Supplies expense monetize world-class schemas
438,2026-01-27,12,279993.18,R&D expense repurpose proactive partnerships
32156,2025-04-30,8,1404314.77,Payroll expense synergize revolutionary vortals
25960,2024-08-02,4,113162.4,Marketing expense extend bricks-and-clicks applications
23377,2025-08-23,15,158.89,Miscellaneous expense engineer cross-media web-readiness
179,2025-11-01,7,3236.53,Office Supplies expense re-intermediate viral e-services
14836,2025-02-24,2,8611.79,Utilities expense integrate world-class web services
23562,2025-09-11,9,144207.51,insurance expense orchestrate rich web-readiness
20115,2025-12-24,2,3150.07,Utilities expense orchestrate proactive networks
38394,2024-09-04,12,95503.14,R&D expense transition customized supply-chains
5927,,1,179765.57,Rent expense enable cross-media e-business
24743,2024-09-07,4,330346.56,Marketing expense evolve cutting-edge e-commerce
6801,2025-11-15,7,2179.34,Office Supplies expense benchmark extensible channels
3451,2025-07-05,6,14809.17,Travel Expense Re-Intermediate Integrated Deliverables
4720,,15,1923.18,Miscellaneous expense expedite 24/365 portals
5564,2025-05-28,15,8016.08,Miscellaneous expense incubate innovative functionalities
10037,2025-12-18,11,95459.29,Logistics expense brand back-end portals
17813,2025-03-28,13,1710.16,Training expense architect interactive solutions
28256,2024-09-03,13,,Training expense reinvent world-class convergence
36452,2024-09-23,3,49248.26,Maintenance expense seize extensible schemas
13138,2026-01-21,3,3248.81,Maintenance expense transition efficient bandwidth
31783,2025-10-24,3,16782.99,Maintenance expense reinvent proactive markets
34918,2024-10-01,1,345869.05,
31861,2025-08-17,13,5217.67,Training expense enhance scalable convergence
21277,2026-01-30,13,9934.88,Training expense target wireless methodologies
12762,2025-05-09,3,30982.39,Maintenance expense syndicate web-enabled schemas
18171,,9,116215.68,Insurance expense re-contextualize value-added e-markets
5081,2025-01-11,11,44991.09,Logistics expense redefine extensible e-services
17820,2025-08-28,12,136349.57,R&D expense morph scalable models
6712,2024-10-08,6,9081.66,Travel expense transition frictionless platforms
3055,2024-03-09,1,216436.83,Rent expense matrix transparent systems
35535,2025-02-11,5,29443.38,Software expense transition seamless experiences
27207,2024-04-07,8,530665.34,Payroll expense expedite killer interfaces
15079,2025-06-24,5,93869.93,Software expense brand viral e-services
32123,2024-06-22,13,9154.87,Training expense strategize collaborative experiences
35515,2024-11-30,7,3899.36,Office Supplies expense evolve end-to-end models
9962,2026-02-23,9,185788.06,Insurance expense reinvent clicks-and-mortar metrics
16233,2025-06-20,4,179046.9,Marketing expense embrace proactive platforms
38200,2024-11-19,1,475447.24,Rent expense synergize real-time relationships
8218,2025-12-05,14,35855.43,Events expense e-enable killer vortals
27281,2024-08-30,11,27838.87,Logistics expense integrate back-end e-services
22850,2025-04-20,3,23868.05,Maintenance expense exploit killer communities
9987,2025-01-08,11,74178.42,Logistics expense e-enable extensible methodologies
19406,,12,205030.31,R&D Expense Engineer Real-Time Portals
18649,2025-01-04,1,403098.08,Rent expense innovate mission-critical models
17122,2024-04-11,5,7612.15,Software expense architect mission-critical web-readiness
10393,2024-02-20,12,157539.41,R&D expense enable B2B e-business
11008,2025-08-04,6,46938.95,Travel expense engage customized functionalities
2876,2025-01-23,8,867284.37,Payroll expense syndicate global ROI
2475,2025-11-29,15,3693.82,Miscellaneous expense integrate ubiquitous info-mediaries
9614,2025-04-13,3,14749.39,Maintenance expense e-enable frictionless bandwidth
8461,2025-06-09,2,21176.61,Utilities expense enable web-enabled eyeballs
38190,2024-08-11,8,1699571.64,Payroll expense syndicate one-to-one platforms
36189,2025-11-03,1,322653.12,RENT EXPENSE DEPLOY COLLABORATIVE COMMUNITIES
30870,2024-03-27,14,163034.88,Events expense visualize 24/7 experiences
33960,2025-11-09,8,1844252.17,Payroll expense synergize transparent infrastructures
18875,2024-05-30,4,200417.8,
10838,2024-11-27,2,11024.47,Utilities expense optimize impactful technologies
9010,2024-04-08,3,29644.35,Maintenance expense strategize global content
12454,2024-07-28,2,6506.64,UTILITIES EXPENSE INCUBATE MAGNETIC MARKETS
32880,2025-08-14,9,18999.04,Insurance expense enable compelling info-mediaries
39442,2025-12-13,14,109960.37,Events expense exploit granular solutions
15101,2024-04-05,7,2128.9,Office Supplies expense deliver virtual e-markets
35955,2024-05-14,12,126823.75,R&D EXPENSE INCENTIVIZE DISTRIBUTED METRICS
22403,2024-09-17,15,893.19,Miscellaneous expense re-contextualize real-time experiences
5977,2024-04-15,9,139459.74,
17444,2024-05-10,12,237174.22,R&D expense revolutionize visionary architectures
2703,2024-07-06,15,7705.78,Miscellaneous expense embrace B2B action-items
35677,2025-02-28,5,47915.24,Software expense implement bleeding-edge e-tailers
17800,2025-05-14,6,17347.04,TRAVEL EXPENSE DRIVE ONE-TO-ONE ARCHITECTURES
5722,2025-01-12,8,1222877.4,
12533,2024-09-21,8,776925.08,Payroll expense leverage bleeding-edge deliverables
1816,,8,1845484.74,Payroll expense repurpose frictionless schemas
22672,2024-11-29,8,638503.91,Payroll expense synthesize clicks-and-mortar functionalities
2353,2025-01-29,4,413016.53,Marketing expense re-contextualize rich web-readiness
37008,2025-12-19,12,299786.01,R&D expense re-intermediate bricks-and-clicks users
10113,2024-12-05,9,175534.28,Insurance expense visualize sticky markets
26495,2024-06-30,15,7441.83,Miscellaneous expense benchmark distributed communities
34997,2024-03-13,2,2722.81,Utilities expense implement vertical eyeballs
17176,2024-10-24,11,57834.93,Logistics expense embrace transparent experiences
34309,2024-12-26,10,849150.18,Taxes expense optimize compelling markets
17637,2025-06-01,10,849173.73,
9133,2025-03-03,7,6178.77,Office Supplies expense enable dynamic solutions
11945,2024-08-10,5,78042.66,Software expense embrace proactive architectures
17595,2024-03-24,1,,Rent expense optimize efficient schemas
34516,2025-06-20,5,26677.01,SOFTWARE EXPENSE EXPEDITE UBIQUITOUS TECHNOLOGIES
14380,2025-08-08,12,72591.93,R&D expense utilize bricks-and-clicks methodologies
24686,2024-02-01,5,11409.44,Software Expense Evolve Strategic Initiatives
29226,2025-11-04,8,511169.23,payroll expense architect web-enabled mindshare
30844,2024-10-20,4,415959.02,Marketing expense harness extensible architectures
36177,2025-02-08,4,144350.16,Marketing expense harness bleeding-edge communities
29680,2025-06-05,12,384024.84,R&D expense cultivate impactful systems
33293,2026-02-18,10,443688.09,Taxes expense benchmark B2C e-commerce
11306,2025-03-24,12,280858.9,R&D expense generate wireless users
6591,2024-11-03,11,8621.68,Logistics expense expedite viral mindshare
28804,2025-04-19,2,4733.63,Utilities expense leverage open-source relationships
18734,2024-02-14,6,46692.52,Travel expense cultivate strategic ROI
18270,2025-05-19,4,412525.48,Marketing expense scale virtual channels
3605,,6,40411.25,Travel expense empower cross-platform markets
5303,2024-06-12,6,2234.62,Travel expense benchmark virtual e-tailers
21396,2024-04-26,5,20088.12,Software expense extend web-enabled functionalities
22374,2024-01-19,7,4175.58,Office Supplies expense incentivize wireless convergence
18852,2025-07-24,7,932.86,Office Supplies expense grow synergistic communities
13438,2024-09-12,6,22432.54,Travel expense reinvent wireless solutions
14068,2024-02-20,15,8450.24,Miscellaneous expense incubate scalable e-tailers
17424,2025-10-31,8,1782627.41,Payroll expense embrace web-enabled architectures
3935,2024-04-18,10,916268.51,Taxes Expense Optimize Sticky Mindshare
10941,2024-07-12,5,81980.18,software expense utilize intuitive methodologies
51,2025-05-10,10,704239.82,Taxes expense scale virtual interfaces
17535,2024-08-30,5,83749.08,Software expense extend efficient markets
10371,2024-03-31,13,5672.1,training expense extend next-generation e-business
20618,2024-07-04,5,35174.08,Software expense extend intuitive eyeballs
5865,2024-11-01,5,93969.04,Software expense evolve web-enabled supply-chains
16972,2025-01-02,13,1363.94,Training expense iterate 24/365 technologies
13437,2025-09-04,7,1404.5,Office Supplies expense incentivize magnetic markets
19212,2024-08-04,8,1232493.4,Payroll expense matrix killer solutions
22836,2025-06-12,5,95191.84,Software expense synergize web-enabled paradigms
29811,2024-11-01,2,,Utilities expense extend bricks-and-clicks technologies
12058,2024-04-30,1,78960.05,
11120,2025-08-17,2,4371.4,Utilities Expense Incubate Cross-Platform Systems
38756,2024-12-13,1,211114.5,Rent expense engineer wireless bandwidth
22127,2025-12-28,15,316.37,Miscellaneous expense optimize turn-key experiences
39122,2026-02-01,9,147246.03,Insurance expense engineer compelling synergies
15340,2025-08-25,15,1172.56,
34556,2024-02-22,5,76159.03,Software expense envisioneer cutting-edge communities
446,2025-03-06,7,5175.15,Office Supplies expense reinvent mission-critical methodologies
